"job_application_id","has_embedding","km_cluster","hc_cluster","hdb_cluster"
"4dfcf338-d215-4c1d-b563-edf665718401",TRUE,4,3,2
"0f4cbfe1-9cbf-4f98-8e2f-e5b40239d565",TRUE,3,1,2
"11f05efe-2fd7-45eb-940f-45fc95877c18",TRUE,5,9,2
"ecef98cd-453f-49ba-be51-870eb9dc5dbd",TRUE,5,9,2
"f06a93d8-fa8d-40bc-8935-bf2c24789216",TRUE,4,7,2
"a436d241-5249-465e-854f-def7af830fdb",TRUE,8,8,2
"6aa665f7-3944-49a7-ae52-615cc18c189d",TRUE,3,1,2
"4d79fc1b-b76a-40ea-9c15-7aedf6c33805",TRUE,7,6,2
"046486c9-007a-452d-9b13-7a15f12f4137",TRUE,3,1,2
"c28a9572-0d46-4098-9253-d4363ddb0c3b",TRUE,8,8,2
"e4ffa757-3054-479d-b1a9-4688a86ed895",TRUE,4,7,2
"2aaf4fb9-431b-45e9-80eb-e74a5fa439a7",TRUE,4,2,2
"452b8f1d-15fe-4834-a29c-18e72dd5db37",TRUE,5,4,2
"61f1273e-1fc8-4fd0-b04b-d9386eae8f3c",TRUE,4,2,2
"0c9d41fb-3210-4085-ad85-95d6fec58ae1",TRUE,8,8,2
"6da8c1ef-9e58-4106-8777-c011400f33f4",TRUE,5,9,2
"c1cba2e9-69b6-475e-a8d3-64db00b72810",TRUE,5,9,2
"96942cd5-73c1-443b-bbbf-6bc7f0b593b8",TRUE,1,7,2
"3625d43d-662c-4171-ad69-07cbc226e30f",TRUE,4,7,2
"7033cc30-7dce-4549-bdc0-bb72138d0b77",TRUE,6,9,2
"e97e7d36-73e9-4211-8fe4-8f1b031b1215",TRUE,1,2,2
"a23b3298-f669-4f97-a554-8c371d8fab18",TRUE,1,2,2
"a0e3180d-e746-43b5-9267-5e6d1040157a",TRUE,8,8,2
"ec550b7d-c87a-4850-8dd2-c54bb92f3339",TRUE,4,7,2
"0c2d9345-76b8-4c7e-bc61-5d0427d7882f",TRUE,1,7,2
"0d599c66-41f0-45df-96e9-c1a62a3c5a7d",TRUE,4,7,2
"24335850-9ae8-41c8-9f15-c4b968903792",TRUE,4,3,2
"511d18ea-ff2f-4b29-b447-1610e7c13a65",TRUE,6,9,2
"d4b5cedc-e415-408b-a178-c04d8f4f156d",TRUE,3,8,2
"341d8238-e7db-4c99-b76b-ad71739bedf9",TRUE,5,4,2
"4cf2c31c-aad0-41b7-902c-cf5df7555c6f",TRUE,5,7,2
"296ecd4b-4016-4c24-8730-1a21f02f7657",TRUE,4,2,2
"75182c30-d8c6-468c-9eff-41eb8692462f",TRUE,8,8,2
"38b2253e-7de1-46e3-9567-1849fa208524",TRUE,5,2,2
"b9d9917a-bd30-484e-afaf-e1ab6942e9bd",TRUE,5,3,2
"66ce49ef-f8e7-4118-b0c4-a22ba23632e3",TRUE,1,8,2
"d673bfca-32dd-4602-bc9f-b133c3d581fe",TRUE,5,5,2
"a8b4b9b6-a2b4-484e-9041-5cdd48bbc35a",TRUE,4,4,2
"ea56b07e-bae1-42dc-8f3e-b43843edd2af",TRUE,5,3,2
"a82e4640-446b-4e18-a809-abdb488e6920",TRUE,3,1,2
"57695597-80a8-4ddd-ad3e-e7549f6b15b9",TRUE,4,1,2
"e1837216-4f5d-4e9a-9eeb-61e5880bf4b6",TRUE,7,6,2
"60c42c7e-803c-46fb-a137-6a0bfde84156",TRUE,1,6,2
"5d5dda38-b748-436a-a04f-afe87b4d15fa",TRUE,8,8,2
"23355a12-247e-4136-b766-a974ac7d5173",TRUE,3,1,2
"dd481b3f-441e-49cd-86f9-6fba0637fc79",TRUE,8,8,2
"08fedd28-a5bb-4633-86ad-aca7bbff704a",TRUE,1,2,2
"71692175-cd88-4833-955b-6460b19bd599",TRUE,5,9,2
"627a3ffa-78b9-4700-9ece-a488e56115d8",TRUE,5,9,2
"98c61d77-8847-4520-af3b-4d182c3cca51",TRUE,1,8,2
"3b471335-8e24-40f6-9fac-e2bff4aacae9",TRUE,4,7,2
"024374f3-e904-468f-a91f-58b8ec444fbf",TRUE,3,1,2
"36bfd855-6cb8-4681-a45e-df3fea58ee55",TRUE,8,8,2
"12e1d961-80f5-4b6e-9d49-28a26b6d1cb6",TRUE,1,2,2
"ab3f8ccf-9747-406c-950c-bfee733ea812",TRUE,8,8,2
"26765487-4e27-4e01-8fb1-eb2948ac117f",TRUE,5,5,2
"49ceba27-0119-4ff5-9b39-234983fcee04",TRUE,5,5,2
"44f713dc-89e2-4f0f-9ae1-ec9253310214",TRUE,5,4,2
"a792dbef-c7b0-4cdb-ba4e-5e2cf16edfa8",TRUE,1,2,2
"32ed7887-7997-448b-962e-274ed1a2a4c5",TRUE,3,1,2
"b6d62903-ed3b-45d0-a6ec-1581dc043164",TRUE,8,8,2
"888cad71-7525-44a3-9dd6-5b94645d9890",TRUE,8,8,2
"46a981fd-df83-46be-b0c5-787c53111069",TRUE,5,3,2
"4cc0ab3a-c319-49c8-996f-3f682d50a691",TRUE,4,2,2
"0e07d6ef-1671-427f-b8b3-198ddece1296",TRUE,5,8,2
"1cf9cbd4-ff99-41ea-b14f-093104b77882",TRUE,4,7,2
"3f3e9299-7432-44fd-af7d-697b580f6391",TRUE,7,6,2
"d1189262-a79f-427f-914a-79171b7efbb7",TRUE,3,2,2
"889adab8-8356-4914-a13b-99d7155b9f34",TRUE,4,2,2
"4f9a5ec8-cf07-4830-b63e-f85e01353911",TRUE,4,1,2
"fbdbef49-7685-4b18-9d1d-18e7bb0c2a61",TRUE,8,2,2
"8c3dfc11-c36c-4ac4-ad5d-0338d657d0be",TRUE,4,3,2
"c24562c3-2c66-438c-a64b-7b96936b9480",TRUE,4,7,2
"afbab892-3cfb-4b9a-9572-ef2c8b884ce8",TRUE,6,9,2
"6d92777a-af16-416d-9ae0-1d53cbb3d355",TRUE,3,8,2
"543f12b7-4cda-4081-a243-ad4c37ee3b0d",TRUE,5,4,2
"7811661d-742d-479a-abeb-0a3dd481041f",TRUE,4,7,2
"61ed933a-a72c-4a6d-a925-ec9b11283794",TRUE,6,9,2
"ea0c9ba7-7f31-4af5-82e5-0e80e0894b65",TRUE,1,2,2
"ee3e2d74-1652-42e6-bc84-c5319a983e43",TRUE,3,6,2
"5ea24c2c-940c-46df-97e4-30b496297c3f",TRUE,1,2,2
"443a2c5f-767c-4a96-8ea0-6b2ad103553e",TRUE,4,7,2
"be1a7281-8438-4359-b42c-ebfefd6adee2",TRUE,3,1,2
"1b659351-52c5-4342-aa0d-dc432b064f2b",TRUE,7,6,2
"fcf91138-56f8-43dc-9d82-8ac08ba72b11",TRUE,5,9,2
"7a325507-cd5f-48f0-81db-c0fe0860c537",TRUE,5,3,2
"f067e3b8-d1b6-477a-bad3-f3976e8da901",TRUE,5,9,2
"7a9bc794-e1bf-4fc9-aff7-e5540fb17876",TRUE,6,6,2
"9399be87-c49c-48b8-88f4-7da05454ab7e",TRUE,1,2,2
"0b30cb69-dac2-49e1-8246-f06ec58da24f",TRUE,3,1,2
"2c36a2db-0b82-478c-bd57-4f5ee840a828",TRUE,5,9,2
"b5d0d251-2ee3-4fa9-a366-19589552713c",TRUE,5,9,2
"359ae8db-cb2d-4d6a-bcb2-da922f95fafb",TRUE,1,2,2
"e05d683a-c2e2-45b6-8e9c-1bc6281d2139",TRUE,3,1,2
"722a4c3d-2e00-4d68-8251-b9709a224841",TRUE,1,2,2
"c133ab6b-5f44-43cf-b599-fe1976d526d2",TRUE,5,3,2
"0de1f9e5-d0f6-46f3-999c-8ce0738da931",TRUE,4,2,2
"4267890f-6004-46c3-928b-35a20f6d3ea8",TRUE,5,9,2
"74fdc3f6-d6a6-4152-a3af-82d6f191f7bd",TRUE,5,9,2
"0b7c7664-dc32-4485-84b1-177a31dc7abe",TRUE,5,3,2
"432ca469-538f-47ba-aff1-f029f0003cf0",TRUE,8,8,2
"04a9c7e4-9d60-4f9f-84e0-31aca790d876",TRUE,6,9,2
"4a40c630-045c-4f87-b238-4057a9ad5d42",TRUE,5,9,2
"ea3e03a4-8f64-42b2-af64-ed36a147a92c",TRUE,5,9,2
"e76c274c-7c55-427a-b4ec-105ba4bfaf8e",TRUE,8,2,2
"14093d12-e0cb-4a17-aedf-2c49f77264d2",TRUE,1,2,2
"8dffe9a0-08f0-49a5-b9fd-58fe25fd3ed1",TRUE,8,8,2
"1718007b-4964-4a98-90d6-7651285bb0ad",TRUE,5,5,2
"33fd351a-7f6c-4497-b07e-8df30aa2416d",TRUE,1,8,2
"72785caf-c19d-42cc-b41b-f038d01f3750",TRUE,8,8,2
"81ebd167-d60d-471a-a702-0af8a9b9a482",TRUE,1,2,2
"0668fc46-43f1-4d25-9ce8-bb2aa2763d56",TRUE,8,8,2
"686dbd07-bc46-4841-8815-8ec35f63210d",TRUE,8,8,2
"6279693c-5221-4944-b6d4-4bd377585854",TRUE,3,1,2
"9cbd6cbf-d722-4fd5-a5b0-1b5d228382f2",TRUE,7,2,2
"ef89de1e-296a-4f97-b52d-2d2248ee47cb",TRUE,8,8,2
"07c3b5bd-7fbb-4133-a31d-6bda59e8de18",TRUE,8,8,2
"142e1d88-3316-4ec5-bdf9-52f9d21cb69b",TRUE,1,2,2
"471e470c-29ff-4ad8-8b4e-c645deb57cde",TRUE,8,2,2
"c1bd2612-c1bf-407a-9567-54d3aeff4919",TRUE,4,2,2
"23569a1b-13f8-4e16-a977-1eaf0bea1ab4",TRUE,1,6,2
"6cb96f72-c8ee-4373-9332-b0ed5d23d66f",TRUE,3,1,2
"bd95b7b0-5d4a-40c1-87ae-e9c550f06c10",TRUE,5,9,2
"31632126-ea89-4b0e-bd8a-6270e74edc99",TRUE,5,7,2
"2ca08921-8797-441c-a91c-6d35b43ac2eb",TRUE,5,4,2
"159e4956-8b88-46c0-8720-fa40a1a8fd3e",TRUE,7,6,2
"dc9c82f5-7bf8-4d82-9cb7-c23c1dc4d52e",TRUE,4,2,2
"a42a7c75-3bb9-426c-9a92-f4d37eb72c3f",TRUE,3,7,2
"8f269518-d869-439f-853f-e92a0ab575c2",TRUE,4,2,2
"106212cf-e4e9-4688-9878-2adbac2230d7",TRUE,4,2,2
"749df6a6-d580-4acb-9f4b-8e0d6c860e96",TRUE,1,6,2
"94506bcb-6d21-4df3-9747-7c84ae6da611",TRUE,3,8,2
"91d7355c-52f9-424b-bd73-6b67b4fbc30b",TRUE,4,7,2
"60fd8091-0c24-447f-aaa1-f7b5f8817a8d",TRUE,4,2,2
"5a1d7463-3615-4b22-a40a-a54e09c58509",TRUE,8,8,2
"2d324e32-d7d4-4232-badb-a5708a54df43",TRUE,1,2,2
"6fd1b3fc-2061-4cf5-a704-077f5582b796",TRUE,7,6,2
"6e0a58eb-c187-4f1b-a3ba-d34027cab53a",TRUE,1,2,2
"fc0e0ae6-b20f-43db-ac57-b181ee01cf99",TRUE,5,1,2
"e53b9d9e-52c8-4556-af21-f8132d83f5f9",TRUE,8,8,2
"c5037265-db57-4b16-a911-24852bae72c2",TRUE,6,9,2
"35d9840f-3892-4ae3-a2e2-7204b2b61e19",TRUE,1,2,2
"d621ebeb-582d-4bb3-8b49-cc32df5a5f49",TRUE,6,6,2
"d4eae2f2-ac62-4aa3-a1e5-8539de795488",TRUE,1,2,2
"faf612ba-ba4e-42d6-a09c-231a01a3965d",TRUE,3,9,2
"8ec33444-9cfc-45e2-8827-3d0d62f35c3e",TRUE,4,2,2
"2e463359-731a-4bb6-af2b-bbc32d2524e9",TRUE,3,1,2
"b2f54729-189d-439a-a69c-48bdd4588b18",TRUE,3,1,2
"f27f3ced-8b6a-451a-b9bb-141edc4d88ef",TRUE,1,6,2
"52717371-fd1b-4cc9-9cc4-3b8e6f672db1",TRUE,1,2,2
"e772cbe0-cbd4-415e-a128-e3da45236f81",TRUE,7,8,2
"57c46358-f926-41be-b15d-12588a6b2fb2",TRUE,4,7,2
"94af7041-62d9-4004-8659-631ca12d4013",TRUE,4,3,2
"57f93381-98d5-42be-8f47-8726fee7b1c5",TRUE,4,3,2
"85329e22-2ae2-430f-85e0-70f93591e583",TRUE,1,6,2
"de6fa055-fe45-4122-af96-29efb380eeef",TRUE,1,2,2
"729d4260-d6aa-4f6c-84c7-2e8979f287d2",TRUE,1,1,2
"14f5a711-0c46-4851-8803-67eb7817b9e4",TRUE,5,3,2
"51c189aa-fac4-4b79-adf7-44dd7b9126b3",TRUE,1,7,2
"afc514e7-5662-49a6-b803-03d212f96291",TRUE,3,4,2
"e3cd0088-ed6a-43f2-b964-a3d688498de8",TRUE,8,8,2
"9abacaec-3eb5-49ad-abc6-11f087849f3b",TRUE,6,9,2
"554ac7ed-a505-4c06-9cfd-99bbd9d34abf",TRUE,1,2,2
"f42e5d6d-2d28-4c7d-973d-198430e2a673",TRUE,8,8,2
"aa3b42c6-5329-4b4e-bbdf-e90c17120ba2",TRUE,4,2,2
"8731ee11-398f-4023-b3eb-46bfefdfddfc",TRUE,5,3,2
"b67e74e9-ab13-4a9e-aab4-d3e012011d5c",TRUE,4,5,2
"bad69ebc-12a8-4798-be12-9ffa8adb7859",TRUE,4,3,2
"0a8395a4-47b4-477d-b595-e6dde684dc37",TRUE,3,1,2
"c8cb9a97-200b-44c1-9e6b-0ddbbd52f23f",TRUE,3,6,2
"1fcff42f-81db-4ba0-9860-8918b3ba8a15",TRUE,1,6,2
"6bfb9118-1021-4415-8519-62089f3a9bbb",TRUE,3,1,2
"073b0f36-e51c-47b1-9c1b-6d6e259d3b20",TRUE,4,8,2
"92bc829a-078e-417b-b85a-8ba1178847ed",TRUE,3,8,2
"e8d4e0d2-cb7a-4d0b-892b-b626beb66503",TRUE,5,6,2
"47294c2e-3146-43ab-9700-8a05a21a099c",TRUE,5,9,2
"19436915-76eb-4054-951b-34450cb6007e",TRUE,4,5,2
"2954c316-a283-4884-a9d6-38c39c04d670",TRUE,4,1,2
"46cbd227-21b5-4009-926a-d31805bf8774",TRUE,6,9,2
"46cbd227-21b5-4009-926a-d31805bf8774",TRUE,6,9,2
"8533afb6-8efe-47c1-b115-da2c0bc3a3a1",TRUE,8,8,2
"df3a1b9f-001d-4f93-aae9-68b144359c15",TRUE,4,2,2
"46555cee-943e-474f-9d62-322d643b7fd6",TRUE,5,9,2
"6fd7b4f2-da33-4621-a17b-de54a1d5f332",TRUE,5,4,2
"5d1f97bc-f58c-461f-b3d2-a0f37d6bf1c7",TRUE,4,7,2
"3aed1d25-3879-4837-87be-08629f54e344",TRUE,5,8,2
"e7daebbe-8969-42c2-acea-7cd3a80a05d0",TRUE,8,8,2
"c45b9c48-3a09-4662-a1d7-a6594e8b3a51",TRUE,5,9,2
"71a60882-db09-43bd-9d47-9ae5136940cd",TRUE,2,10,1
"2facbf39-fc02-4dd7-a1e1-20a547682b79",TRUE,4,7,2
"c2b8b49d-189b-483b-a19e-90d05125eb57",TRUE,5,3,2
"940ce5c8-10f4-44dc-8dd2-25c02adf53ed",TRUE,3,1,2
"d0de3cf6-37ee-4558-87d0-541a9f3f2b4e",TRUE,1,2,2
"baeb4a81-4270-4637-8e55-9851b41115d5",TRUE,7,8,2
"4a33719e-c3f8-4460-9037-6b32ef9817aa",TRUE,5,1,2
"7efd9326-e5f8-4bc4-bf21-54ea39dc3b30",TRUE,1,3,2
"470bf52b-2e20-43a2-91f0-982319f7d7cc",TRUE,6,6,2
"deb2492e-747a-492c-b107-0c43a6c2430a",TRUE,4,4,2
"3c086b5d-41ca-4d9e-a10a-799e8d50f501",TRUE,6,9,2
"95a47f25-721a-4020-a238-1388bcfdad2d",TRUE,3,7,2
"f3af4bb3-8b7a-4955-ab50-0caa6150e50f",TRUE,5,7,2
"64dc75ea-2e11-4f45-8bea-817d0a93ace6",TRUE,1,8,2
"d9b7fcaf-f76d-48cb-93e7-b22519604b52",TRUE,6,9,2
"b3b471ea-efae-47f0-a2a2-a272963ebb21",TRUE,5,4,2
"88cc4ab9-9a3f-4e6f-86e9-0970674507c9",TRUE,8,8,2
"e01b4b5e-01ae-4568-b544-4e6ed2a19af8",TRUE,5,4,2
"3112babd-14d5-4574-a829-ccb580f6cdea",TRUE,5,3,2
"f5a3735f-5a91-480c-99d0-1698101a823c",TRUE,4,7,2
"71f18778-ad9c-4a68-8225-13b0bfa9dfbe",TRUE,5,9,2
"1c31e7ad-bd22-44b4-8020-6337f48b6a30",TRUE,4,7,2
"19afa9f7-62a3-40d5-a586-c528ff9f94cd",TRUE,4,2,2
"aef49e5e-e514-4326-9c7e-cd9b2ceb24cc",TRUE,1,2,2
"53f05bd0-3f2c-4d94-8d8c-170a4d983e0f",TRUE,6,9,2
"65d33bc0-5876-4893-af0a-c2102fb598fd",TRUE,6,6,2
"f189a8a9-d2c7-4eb0-a4db-fc7036668af6",TRUE,5,3,2
"e1504b65-47fc-4313-84fe-5d34fcb6b13a",TRUE,3,1,2
"8a3f0453-c134-450e-b9e6-4fd7a8869176",TRUE,1,2,2
"9b97cd45-e33b-438e-90a9-79dbb5e3e951",TRUE,1,2,2
"fc71fe89-cf0c-49e3-857d-f38161d774a4",TRUE,5,6,2
"fa8bdc9c-35a4-4b28-9d8e-98f90d2a0556",TRUE,3,2,2
"728a13c7-ee0e-4d93-bfc0-7e5ac9b8328a",TRUE,4,2,2
"af5d25c9-b399-4659-84ad-af2c84a0c8d5",TRUE,6,9,2
"26c26596-2c89-4c8c-ac34-4b67b1ab2d8c",TRUE,6,6,2
"5d7567b7-92d1-4266-a63d-4f4f490a65b7",TRUE,5,5,2
"b43cb017-dcb7-4078-977c-8ba3861486b0",TRUE,5,4,2
"2b1cb23f-0609-4ed7-a350-99e6df15696d",TRUE,6,9,2
"ae1d0fb8-897b-4b45-91b3-38435a7a78d5",TRUE,1,2,2
"1a44999a-d915-4fb5-a515-0a79715395a5",TRUE,5,5,2
"2c4ff76a-1574-4d45-90f6-abd250ec0d7e",TRUE,5,9,2
"6c32c62e-be0f-4195-95a1-2e77fdacd22d",TRUE,4,7,2
"c5f7d39e-14b5-4481-a974-9453e93e75c3",TRUE,8,8,2
"0948fbbb-0149-4c9e-8f8d-983f80d27cb5",TRUE,3,2,2
"b683cfc7-0de0-4621-bdc7-990da6a3379f",TRUE,4,1,2
"88b74fc8-1cdf-4410-8e7d-86ce60388c9d",TRUE,4,7,2
"a09b7dd5-c769-4161-8878-52de3639120d",TRUE,4,7,2
"fa533a87-9512-473c-887e-674be7d8a08a",TRUE,4,7,2
"c105ccbb-c4f5-479d-8f59-c9d35c98b08d",TRUE,6,9,2
"08814a00-b661-4942-96fe-b638db171459",TRUE,4,7,2
"bfbf4119-76eb-4376-bb2b-ee42839cc68b",TRUE,3,1,2
"029498be-c434-43c9-9449-b05ce28b3d53",TRUE,5,3,2
"2e2b8503-d7cb-47bf-80d3-35ed2c061ad2",TRUE,3,1,2
"80c117c1-309c-4ef5-af67-124c69743b38",TRUE,3,1,2
"dbb9b176-ce21-4fe1-b0a6-aefb3bd82207",TRUE,5,4,2
"abbcecad-3cdd-4244-b3fe-44862346c547",TRUE,8,8,2
"120e490e-a3bc-4cec-98f7-ce2e85873a21",TRUE,5,6,2
"1cb6efdd-f4bf-4a33-a5f1-eb465a2a9b0e",TRUE,3,1,2
"e06c7213-7f47-4eb4-bbf5-92017e0deafa",TRUE,8,8,2
"16e95cbc-09eb-4bab-affb-28007e6198cd",TRUE,8,8,2
"572d796b-462f-44ae-9c53-63a5c26f8dba",TRUE,1,2,2
"811d90fd-83eb-4989-bb34-9368e1ed3a08",TRUE,3,1,2
"11736d9f-d0d1-47ec-8703-d5ea59f8283b",TRUE,5,5,2
"73b2da77-65f8-4e30-9564-744a629f308e",TRUE,4,7,2
"474d87d1-6001-4fd2-ba98-1e4c124ac179",TRUE,3,8,2
"1257cabe-2bf5-4c77-91f3-46b7329f2333",TRUE,5,9,2
"32eb9d44-2e43-487d-b763-80203484af97",TRUE,4,2,2
"33ffe9bc-44ad-4b51-8ed5-bdf975c8b37b",TRUE,8,8,2
"d0e0c80d-6e7a-42a3-af39-792d1b2e34d8",TRUE,5,1,2
"e563bc18-a46d-4778-babb-3053e516f842",TRUE,3,3,2
"40e5a9dd-35ff-4843-9ae7-ee7a96e0e12f",TRUE,5,9,2
"2f7d5509-dbfc-4e5c-a082-d3454e6df1d5",TRUE,5,3,2
"3fcd0f19-0171-4d1d-a9f0-21624fd1fc25",TRUE,1,2,2
"4a860175-d7b1-4ed0-a1e4-035eac4d4441",TRUE,4,7,2
"c25e181a-be0c-4c7f-960e-1abeb296242c",TRUE,5,9,2
"e3f7c764-0e41-46d8-9869-d623c93d17ca",TRUE,5,9,2
"fb647673-d45b-4d75-98a5-e73c50480cac",TRUE,5,9,2
"635085f0-7d51-4be9-afe6-bce3957132a8",TRUE,5,4,2
"5861d088-b27a-4592-9c27-4d5d7d7d6b08",TRUE,6,9,2
"54f359a7-6abe-4cc5-b2fe-46dad8914435",TRUE,5,7,2
"2285e215-716b-4954-b1cc-96da899cfdc1",TRUE,6,6,2
"2d23cfe1-a1e4-4a64-b24d-9df5855593f2",TRUE,1,2,2
"a33d9b5b-e919-4abe-92fa-cb879360815d",TRUE,3,1,2
"6b6fb992-d1db-4ebc-ad75-223b255c5f4b",TRUE,3,1,2
"0e405e05-3be5-4311-a53e-af2d6742c5ed",TRUE,3,1,2
"f10fb85e-1cd5-4044-937e-fbcad87405c7",TRUE,5,9,2
"bf70dcdc-c3f4-430a-8fc9-69f9983c4aaf",TRUE,3,1,2
"0c9a0f72-52ed-4988-b0fa-7168862fd6c4",TRUE,6,9,2
"83cfa7f1-4bc3-4661-a736-4a41e69ea504",TRUE,3,1,2
"b0aea6e0-d06c-4a3e-a40e-58c0dbfbcbb1",TRUE,3,1,2
"baf6660e-af5d-4435-bf07-f683cb0f0e7d",TRUE,1,7,2
"0817c925-9d4b-4bbb-a7e0-3007edd9942d",TRUE,4,2,2
"3f7d159d-dfad-462f-85f5-f03f3ae209e9",TRUE,4,1,2
"35d42d71-f139-42d1-8219-8909b8b891c3",TRUE,8,8,2
"f3e16448-eaf4-4cb8-9bb3-52b1739ed504",TRUE,4,4,2
"b1c03faf-e23d-4488-be40-eee740170dc3",TRUE,1,2,2
"096f2976-bb1a-404e-a13b-95283dbf303d",TRUE,5,3,2
"aa2bf33e-3ee3-4010-9219-0911c3cead7e",TRUE,3,1,2
"9cb38e71-454f-4cef-b8e9-3b21952aa86c",TRUE,1,2,2
"0f5fcdd3-d701-448b-ad74-ebabd40f4695",TRUE,6,9,2
"dc319bae-a4f7-41d2-a601-ace21e8436d2",TRUE,5,5,2
"1c10c2cf-3cc3-41cb-9973-496ac099c281",TRUE,8,8,2
"ec4d2969-caae-4609-a6a6-ddc9aa199454",TRUE,5,4,2
"d6a1216c-81a9-4fa1-83ce-b78bb55a88ee",TRUE,1,2,2
"1e74cd46-605c-4e63-a5eb-a4a82662d82b",TRUE,4,2,2
"6b3b38dd-6fc4-47f7-a5a7-7915557fc886",TRUE,5,5,2
"a90ed281-f027-4c7f-aaa9-51ede5cc8876",TRUE,4,2,2
"c56e1a0c-f30e-4733-b7ee-ef04d061ba07",TRUE,4,5,2
"04d427f1-4610-4128-9951-6bfd2e03ae0e",TRUE,8,8,2
"7d5d8804-2079-4d5a-ae08-b60b63046561",TRUE,5,4,2
"fb55b441-9c45-4010-b253-56468afa08f7",TRUE,4,2,2
"72b5453e-ef90-47cf-84fe-594491c8bd9d",TRUE,5,9,2
"f768653d-824a-41ff-bf97-a73b3a7e7e0a",TRUE,3,1,2
"7754767c-8f07-4931-b258-d897305cddbc",TRUE,4,4,2
"e1667326-de71-4e17-8861-eec40e024d9e",TRUE,3,1,2
"1a9a933f-d942-421a-9a7b-e4986bf94c55",TRUE,7,6,2
"a9630e43-3250-4b3f-a5b0-08676e87b030",TRUE,5,6,2
"5b0c9fcd-7683-494d-8cdc-f67ae70444b3",TRUE,8,8,2
"470a27b2-a9e8-46e9-851e-43845922dc48",TRUE,5,4,2
"1a3e5e83-c22d-45da-92ba-979542f3c137",TRUE,1,2,2
"350d5119-f937-4ff8-9e44-40cd691167f3",TRUE,5,4,2
"626ac5db-8959-411c-b3cb-9a96b7def5c1",TRUE,7,8,2
"75a263ee-fb76-4789-b724-061081296fbb",TRUE,1,8,2
"2347c61e-2321-4989-bd34-23262afd7f79",TRUE,5,5,2
"5b467a8b-8bca-4fb8-aacb-54fcf0944aa9",TRUE,5,9,2
"01d27237-1323-4f95-ad7a-7bba1664a0bc",TRUE,1,2,2
"860c07f1-25df-4f33-86d8-6732566f184d",TRUE,5,4,2
"eb7109f9-4f5e-4445-9854-f47b7c6aff05",TRUE,8,8,2
"150e92d8-91d5-4544-9255-f351cd57ea2d",TRUE,5,3,2
"538d8df5-3453-4d13-a950-a98c145d327b",TRUE,1,2,2
"d6e3352f-933d-406d-bf0e-92b9e43dcbbe",TRUE,4,7,2
"dbce98be-557e-4c44-a6a3-82557ecf3d31",TRUE,5,9,2
"6cf7372a-6ad3-41c2-ae86-4347a1da55a8",TRUE,1,2,2
"f7fdbc21-56eb-460c-8dbd-f93d4ad06a97",TRUE,5,5,2
"2f22ff3f-aed6-4201-8c80-16777553e0da",TRUE,5,1,2
"e0017c6f-60ae-44b2-b4c3-b7ca5a30245b",TRUE,5,4,2
"1725b54b-2b3a-4e94-9735-4f50196fcc7b",TRUE,1,2,2
"7bfd9568-f61a-43fb-aba6-aed3a8bcd8d9",TRUE,4,2,2
"4c60960c-2fce-4ccd-9e09-69243a36b98a",TRUE,5,3,2
"7ff8ea63-fa3f-4489-9170-a2021b1806bf",TRUE,5,3,2
"d54f2a0a-805a-4c68-958a-bffac5f70953",TRUE,5,4,2
"6016590a-8967-495a-b755-f11bedb700db",TRUE,4,8,2
"96727228-2436-4e97-b8e2-a012993850ed",TRUE,8,6,2
"c17f0041-7542-4bfb-9c11-cdf60b5fa5a2",TRUE,8,8,2
"bd8bd734-35be-49a8-98c8-add755a1954e",TRUE,8,8,2
"eed0f417-142c-4792-85ad-06988d3e56df",TRUE,5,5,2
"8ae41376-c55e-4aac-b42e-fd3f18497bd6",TRUE,3,1,2
"330d63f8-99a0-4685-8fdc-06f9a4a6bb10",TRUE,8,8,2
"d04b517d-2c28-4420-8daa-dcb03e336e27",TRUE,4,1,2
"123961de-66a9-48e5-a425-d126aed707aa",TRUE,1,2,2
"8cbc2cf6-0df8-4a00-9238-d5e9b2e5e4cb",TRUE,5,4,2
"7189faa4-5f1c-4372-994d-ffc7da68d90b",TRUE,5,4,2
"e9f0cfef-3ac7-435d-a7af-100da21bfcd9",TRUE,4,2,2
"fdb6d907-df5c-4ccb-8400-2652c64ddf0a",TRUE,4,7,2
"a3261b29-8f75-4883-8b04-1c1de9a8d653",TRUE,2,10,1
"b54e0247-065a-441a-b994-58abd665b7f0",TRUE,4,10,1
"19272906-3930-42ba-8609-b2c02700f14e",TRUE,2,10,1
"d52f72fc-3464-4ee7-8434-1d3d22ab4a35",TRUE,6,10,1
"8c055f29-58ef-4c90-9c4c-3c5a6afcb410",TRUE,2,10,1
"9fbaad72-2af2-4811-9f43-7b7d61dfa7a4",TRUE,2,10,1
"abd1c22b-7f24-4953-a658-2dfc7c1494ae",TRUE,2,10,1
"73e4005d-d319-4760-b740-65f3b00a386e",TRUE,2,10,1
"8bdf9572-54de-42a1-806d-58fca393213b",TRUE,2,10,1
"8aedc1bd-9331-4176-9552-34581a1a0996",TRUE,2,10,1
"284d4382-efb0-44fd-8b65-a888f75860dc",TRUE,2,10,1
"1d17d334-9040-4071-91f7-ef45ce39a0f7",TRUE,3,10,1
"05e54ca7-4242-43a0-984a-b438d19ef26e",TRUE,2,10,1
"c94d2953-e63f-4cbc-8b78-9a96c78ba8d0",TRUE,6,9,2
"03e8bab9-76bf-43fe-bcdb-14947f9c846c",TRUE,8,8,2
